plastic/AluCan118.png,3
plastic/AluCan205.png,3
plastic/PET442.png,3
plastic/plastic214.png,3
"plastic/PET1,128.png",3
plastic/AluCan933.png,3
plastic/AluCan363.png,3
plastic/AluCan269.png,3
plastic/PET853.png,3
plastic/HDPEM257.png,3
plastic/HDPEM535.png,3
plastic/PET499.png,3
plastic/PET286.png,3
plastic/leaflet(329).png,3
"plastic/PET1,394.png",3
plastic/HDPEM205.png,3
plastic/AluCan601.png,3
plastic/metal280.png,3
"plastic/PET1,265.png",3
plastic/AluCan518.png,3
"plastic/PET1,591.png",3
plastic/PET439.png,3
plastic/plasticbag(366).png,3
plastic/HDPEM724.png,3
plastic/AluCan917.png,3
plastic/AluCan783.png,3
plastic/PET768.png,3
plastic/HDPEM709.png,3
plastic/HDPEM574.png,3
plastic/PET465.png,3
plastic/plastic301.png,3
plastic/AluCan476.png,3
plastic/leaflet(573).png,3
plastic/HDPEM227.png,3
plastic/can(117).png,3
plastic/leaflet(342).png,3
plastic/HDPEM289.png,3
plastic/plasticbag(159).png,3
plastic/can(375).png,3
plastic/metal172.png,3
plastic/PET513.png,3
plastic/can(313).png,3
plastic/PET648.png,3
plastic/plastic363.png,3
plastic/plastic199.png,3
plastic/metal86.png,3
plastic/HDPEM862.png,3
plastic/AluCan527.png,3
plastic/PET725.png,3
plastic/AluCan216.png,3
plastic/PET975.png,3
plastic/AluCan629.png,3
plastic/AluCan258.png,3
plastic/AluCan262.png,3
plastic/can(471).png,3
plastic/plastic473.png,3
plastic/AluCan6.png,3
plastic/plastic349.png,3
plastic/plasticbag(523).png,3
plastic/AluCan673.png,3
plastic/can(441).png,3
plastic/HDPEM258.png,3
plastic/plasticbag(170).png,3
plastic/PET630.png,3
plastic/HDPEM334.png,3
plastic/HDPEM700.png,3
plastic/metal249.png,3
plastic/PET845.png,3
"plastic/PET1,205.png",3
plastic/metal359.png,3
"plastic/AluCan1,032.png",3
plastic/plasticbag(148).png,3
plastic/metal275.png,3
plastic/can(198).png,3
plastic/PET385.png,3
plastic/HDPEM76.png,3
"plastic/PET1,421.png",3
plastic/HDPEM864.png,3
plastic/AluCan509.png,3
plastic/PET479.png,3
plastic/PET835.png,3
"plastic/PET1,512.png",3
plastic/PET782.png,3
plastic/AluCan448.png,3
plastic/HDPEM846.png,3
plastic/metal6.png,3
"plastic/PET1,358.png",3
plastic/AluCan525.png,3
"plastic/PET1,564.png",3
"plastic/PET1,111.png",3
"plastic/PET1,687.png",3
plastic/metal220.png,3
plastic/HDPEM293.png,3
plastic/HDPEM887.png,3
"plastic/PET1,242.png",3
"plastic/PET1,570.png",3
"plastic/PET1,117.png",3
plastic/AluCan149.png,3
plastic/AluCan658.png,3
plastic/can(241).png,3
plastic/PET553.png,3
plastic/can(294).png,3
plastic/AluCan204.png,3
plastic/HDPEM955.png,3
plastic/HDPEM231.png,3
"plastic/PET1,041.png",3
plastic/plasticbag(711).png,3
plastic/plastic446.png,3
plastic/AluCan821.png,3
plastic/AluCan778.png,3
plastic/HDPEM43.png,3
plastic/can(10).png,3
plastic/PET909.png,3
plastic/AluCan992.png,3
plastic/metal161.png,3
plastic/AluCan736.png,3
"plastic/PET1,451.png",3
plastic/AluCan994.png,3
plastic/leaflet(225).png,3
"plastic/PET1,460.png",3
plastic/HDPEM390.png,3
"plastic/AluCan1,020.png",3
plastic/HDPEM943.png,3
plastic/leaflet(38).png,3
plastic/AluCan637.png,3
plastic/AluCan796.png,3
plastic/can(225).png,3
"plastic/PET1,211.png",3
plastic/metal376.png,3
plastic/can(11).png,3
plastic/AluCan159.png,3
plastic/plasticbag(695).png,3
plastic/AluCan320.png,3
plastic/PET959.png,3
plastic/plastic275.png,3
plastic/AluCan21.png,3
plastic/metal217.png,3
plastic/plastic324.png,3
plastic/AluCan741.png,3
plastic/HDPEM450.png,3
plastic/HDPEM318.png,3
plastic/plasticbag(297).png,3
plastic/leaflet(667).png,3
plastic/AluCan147.png,3
"plastic/PET1,344.png",3
plastic/metal197.png,3
"plastic/PET1,351.png",3
plastic/plastic437.png,3
plastic/PET568.png,3
plastic/metal269.png,3
plastic/AluCan696.png,3
plastic/can(544).png,3
plastic/plastic356.png,3
plastic/HDPEM345.png,3
plastic/leaflet(562).png,3
"plastic/PET1,125.png",3
plastic/AluCan260.png,3
plastic/metal231.png,3
plastic/HDPEM845.png,3
plastic/leaflet(605).png,3
plastic/AluCan528.png,3
plastic/HDPEM775.png,3
plastic/AluCan604.png,3
plastic/HDPEM898.png,3
plastic/PET633.png,3
plastic/HDPEM225.png,3
plastic/plasticbag(167).png,3
plastic/can(274).png,3
plastic/PET590.png,3
plastic/metal396.png,3
"plastic/PET1,070.png",3
plastic/AluCan894.png,3
plastic/plasticbag(6).png,3
plastic/plasticbag(164).png,3
plastic/metal341.png,3
plastic/PET696.png,3
plastic/PET524.png,3
plastic/HDPEM336.png,3
plastic/AluCan533.png,3
plastic/PET636.png,3
plastic/AluCan18.png,3
plastic/can(580).png,3
"plastic/AluCan1,037.png",3
"plastic/PET1,093.png",3
"plastic/PET1,174.png",3
"plastic/PET1,313.png",3
plastic/plastic37.png,3
plastic/can(412).png,3
plastic/leaflet(679).png,3
plastic/PET470.png,3
plastic/AluCan580.png,3
plastic/HDPEM984.png,3
plastic/plasticbag(378).png,3
plastic/HDPEM999.png,3
plastic/plasticbag(714).png,3
"plastic/PET1,433.png",3
"plastic/PET1,164.png",3
plastic/AluCan693.png,3
plastic/AluCan445.png,3
"plastic/PET1,073.png",3
plastic/PET815.png,3
plastic/PET727.png,3
plastic/plastic211.png,3
plastic/can(320).png,3
"plastic/PET1,771.png",3
plastic/plastic139.png,3
plastic/HDPEM937.png,3
plastic/AluCan35.png,3
plastic/AluCan230.png,3
"plastic/PET1,426.png",3
plastic/HDPEM676.png,3
plastic/plastic120.png,3
plastic/metal92.png,3
plastic/AluCan418.png,3
"plastic/PET1,153.png",3
plastic/plasticbag(14).png,3
plastic/leaflet(499).png,3
plastic/AluCan288.png,3
plastic/can(332).png,3
plastic/HDPEM119.png,3
plastic/leaflet(478).png,3
plastic/HDPEM867.png,3
plastic/can(420).png,3
plastic/plasticbag(449).png,3
plastic/AluCan74.png,3
plastic/AluCan304.png,3
plastic/HDPEM598.png,3
"plastic/PET1,236.png",3
plastic/plastic372.png,3
plastic/PET446.png,3
plastic/AluCan454.png,3
plastic/plasticbag(7).png,3
plastic/plasticbag(106).png,3
plastic/HDPEM509.png,3
plastic/can(325).png,3
plastic/AluCan148.png,3
plastic/AluCan292.png,3
plastic/plasticbag(21).png,3
plastic/PET809.png,3
plastic/plasticbottle(121).png,3
plastic/AluCan190.png,3
plastic/can(146).png,3
"plastic/PET1,320.png",3
plastic/leaflet(394).png,3
"plastic/PET1,684.png",3
"plastic/HDPEM1,006.png",3
"plastic/AluCan1,025.png",3
plastic/metal264.png,3
"plastic/PET1,212.png",3
"plastic/PET1,370.png",3
plastic/AluCan915.png,3
plastic/PET475.png,3
plastic/AluCan53.png,3
plastic/plasticbag(623).png,3
plastic/plasticbag(584).png,3
plastic/HDPEM657.png,3
plastic/leaflet(17).png,3
plastic/plasticbag(147).png,3
plastic/PET629.png,3
plastic/PET841.png,3
plastic/can(428).png,3
plastic/plasticbag(225).png,3
plastic/PET811.png,3
plastic/can(322).png,3
plastic/HDPEM389.png,3
plastic/leaflet(106).png,3
plastic/AluCan483.png,3
plastic/AluCan851.png,3
"plastic/PET1,377.png",3
plastic/PET980.png,3
plastic/HDPEM931.png,3
plastic/plasticbag(345).png,3
plastic/PET544.png,3
plastic/leaflet(643).png,3
plastic/leaflet(315).png,3
plastic/plasticbottle(133).png,3
plastic/PET440.png,3
plastic/can(347).png,3
plastic/AluCan710.png,3
plastic/AluCan849.png,3
plastic/HDPEM538.png,3
plastic/plasticbag(387).png,3
"plastic/AluCan1,018.png",3
plastic/PET486.png,3
plastic/can(415).png,3
plastic/plastic136.png,3
"plastic/PET1,425.png",3
plastic/can(19).png,3
plastic/AluCan462.png,3
plastic/AluCan77.png,3
plastic/AluCan835.png,3
plastic/AluCan632.png,3
"plastic/PET1,188.png",3
plastic/AluCan443.png,3
plastic/plasticbag(307).png,3
plastic/metal104.png,3
plastic/leaflet(556).png,3
plastic/plastic171.png,3
plastic/can(440).png,3
plastic/metal95.png,3
